month,division,line,day_type,incidents,reporting_category
2024-05-01T00:00:00.000,A DIVISION,5,2,30,Operating Conditions
2024-05-01T00:00:00.000,A DIVISION,5,2,5,Planned ROW Work
2024-05-01T00:00:00.000,A DIVISION,5,2,14,Police & Medical
2024-05-01T00:00:00.000,A DIVISION,6,1,0,
2024-05-01T00:00:00.000,A DIVISION,6,1,16,Crew Availability
2024-05-01T00:00:00.000,A DIVISION,6,1,3,External Factors
2024-05-01T00:00:00.000,A DIVISION,6,1,69,Infrastructure & Equipment
2024-05-01T00:00:00.000,A DIVISION,6,1,179,Operating Conditions
2024-05-01T00:00:00.000,A DIVISION,6,1,55,Planned ROW Work
2024-05-01T00:00:00.000,A DIVISION,6,1,157,Police & Medical
2024-05-01T00:00:00.000,A DIVISION,6,2,0,
2024-05-01T00:00:00.000,A DIVISION,6,2,7,Crew Availability
2024-05-01T00:00:00.000,A DIVISION,6,2,2,External Factors
2024-05-01T00:00:00.000,A DIVISION,6,2,18,Infrastructure & Equipment
2024-05-01T00:00:00.000,A DIVISION,6,2,39,Operating Conditions
2024-05-01T00:00:00.000,A DIVISION,6,2,17,Planned ROW Work
2024-05-01T00:00:00.000,A DIVISION,6,2,46,Police & Medical
2024-05-01T00:00:00.000,A DIVISION,7,1,0,
2024-05-01T00:00:00.000,A DIVISION,7,1,22,Crew Availability
2024-05-01T00:00:00.000,A DIVISION,7,1,0,External Factors
2024-05-01T00:00:00.000,A DIVISION,7,1,40,Infrastructure & Equipment
2024-05-01T00:00:00.000,A DIVISION,7,1,8,Operating Conditions
2024-05-01T00:00:00.000,A DIVISION,7,1,23,Planned ROW Work
2024-05-01T00:00:00.000,A DIVISION,7,1,43,Police & Medical
2024-05-01T00:00:00.000,A DIVISION,7,2,0,
2024-05-01T00:00:00.000,A DIVISION,7,2,2,Crew Availability
2024-05-01T00:00:00.000,A DIVISION,7,2,0,External Factors
2024-05-01T00:00:00.000,A DIVISION,7,2,6,Infrastructure & Equipment
2024-05-01T00:00:00.000,A DIVISION,7,2,4,Operating Conditions
2024-05-01T00:00:00.000,A DIVISION,7,2,9,Planned ROW Work
2024-05-01T00:00:00.000,A DIVISION,7,2,10,Police & Medical
2024-05-01T00:00:00.000,A DIVISION,S 42nd,1,0,
2024-05-01T00:00:00.000,A DIVISION,S 42nd,1,0,Crew Availability
2024-05-01T00:00:00.000,A DIVISION,S 42nd,1,0,External Factors
2024-05-01T00:00:00.000,A DIVISION,S 42nd,1,0,Infrastructure & Equipment
2024-05-01T00:00:00.000,A DIVISION,S 42nd,1,0,Operating Conditions
2024-05-01T00:00:00.000,A DIVISION,S 42nd,1,0,Planned ROW Work
2024-05-01T00:00:00.000,A DIVISION,S 42nd,1,4,Police & Medical
2024-05-01T00:00:00.000,A DIVISION,S 42nd,2,0,
2024-05-01T00:00:00.000,A DIVISION,S 42nd,2,0,Crew Availability
2024-05-01T00:00:00.000,A DIVISION,S 42nd,2,0,External Factors
2024-05-01T00:00:00.000,A DIVISION,S 42nd,2,0,Infrastructure & Equipment
2024-05-01T00:00:00.000,A DIVISION,S 42nd,2,1,Operating Conditions
2024-05-01T00:00:00.000,A DIVISION,S 42nd,2,0,Planned ROW Work
2024-05-01T00:00:00.000,A DIVISION,S 42nd,2,0,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,A,1,0,
2024-05-01T00:00:00.000,B DIVISION,A,1,29,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,A,1,77,External Factors
2024-05-01T00:00:00.000,B DIVISION,A,1,97,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,A,1,60,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,A,1,73,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,A,1,116,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,A,2,0,
2024-05-01T00:00:00.000,B DIVISION,A,2,9,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,A,2,17,External Factors
2024-05-01T00:00:00.000,B DIVISION,A,2,24,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,A,2,1,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,A,2,41,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,A,2,33,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,B,1,0,
2024-05-01T00:00:00.000,B DIVISION,B,1,15,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,B,1,1,External Factors
2024-05-01T00:00:00.000,B DIVISION,B,1,35,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,B,1,31,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,B,1,19,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,B,1,84,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,C,1,0,
2024-05-01T00:00:00.000,B DIVISION,C,1,10,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,C,1,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,C,1,43,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,C,1,72,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,C,1,24,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,C,1,89,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,C,2,0,
2024-05-01T00:00:00.000,B DIVISION,C,2,1,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,C,2,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,C,2,13,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,C,2,4,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,C,2,26,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,C,2,22,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,D,1,0,
2024-05-01T00:00:00.000,B DIVISION,D,1,31,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,D,1,1,External Factors
2024-05-01T00:00:00.000,B DIVISION,D,1,52,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,D,1,36,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,D,1,76,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,D,1,107,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,D,2,0,
2024-05-01T00:00:00.000,B DIVISION,D,2,15,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,D,2,1,External Factors
2024-05-01T00:00:00.000,B DIVISION,D,2,16,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,D,2,14,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,D,2,25,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,D,2,36,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,E,1,0,
2024-05-01T00:00:00.000,B DIVISION,E,1,8,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,E,1,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,E,1,70,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,E,1,26,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,E,1,77,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,E,1,60,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,E,2,0,
2024-05-01T00:00:00.000,B DIVISION,E,2,5,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,E,2,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,E,2,2,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,E,2,2,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,E,2,21,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,E,2,11,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,F,1,0,
2024-05-01T00:00:00.000,B DIVISION,F,1,32,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,F,1,1,External Factors
2024-05-01T00:00:00.000,B DIVISION,F,1,86,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,F,1,47,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,F,1,98,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,F,1,111,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,F,2,0,
2024-05-01T00:00:00.000,B DIVISION,F,2,12,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,F,2,1,External Factors
2024-05-01T00:00:00.000,B DIVISION,F,2,10,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,F,2,3,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,F,2,22,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,F,2,28,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,G,1,0,
2024-05-01T00:00:00.000,B DIVISION,G,1,9,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,G,1,1,External Factors
2024-05-01T00:00:00.000,B DIVISION,G,1,28,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,G,1,32,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,G,1,55,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,G,1,23,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,G,2,0,
2024-05-01T00:00:00.000,B DIVISION,G,2,2,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,G,2,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,G,2,4,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,G,2,7,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,G,2,13,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,G,2,9,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,JZ,1,0,
2024-05-01T00:00:00.000,B DIVISION,JZ,1,7,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,JZ,1,6,External Factors
2024-05-01T00:00:00.000,B DIVISION,JZ,1,55,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,JZ,1,39,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,JZ,1,59,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,JZ,1,78,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,JZ,2,0,
2024-05-01T00:00:00.000,B DIVISION,JZ,2,4,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,JZ,2,1,External Factors
2024-05-01T00:00:00.000,B DIVISION,JZ,2,6,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,JZ,2,6,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,JZ,2,15,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,JZ,2,21,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,L,1,0,
2024-05-01T00:00:00.000,B DIVISION,L,1,14,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,L,1,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,L,1,48,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,L,1,2,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,L,1,50,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,L,1,26,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,L,2,0,
2024-05-01T00:00:00.000,B DIVISION,L,2,3,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,L,2,1,External Factors
2024-05-01T00:00:00.000,B DIVISION,L,2,5,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,L,2,1,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,L,2,4,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,L,2,11,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,M,1,0,
2024-05-01T00:00:00.000,B DIVISION,M,1,15,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,M,1,2,External Factors
2024-05-01T00:00:00.000,B DIVISION,M,1,37,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,M,1,28,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,M,1,17,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,M,1,51,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,M,2,0,
2024-05-01T00:00:00.000,B DIVISION,M,2,5,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,M,2,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,M,2,8,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,M,2,5,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,M,2,3,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,M,2,14,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,N,1,0,
2024-05-01T00:00:00.000,B DIVISION,N,1,30,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,N,1,1,External Factors
2024-05-01T00:00:00.000,B DIVISION,N,1,94,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,N,1,81,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,N,1,112,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,N,1,105,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,N,2,0,
2024-05-01T00:00:00.000,B DIVISION,N,2,6,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,N,2,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,N,2,27,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,N,2,16,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,N,2,35,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,N,2,27,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,Q,1,0,
2024-05-01T00:00:00.000,B DIVISION,Q,1,9,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,Q,1,3,External Factors
2024-05-01T00:00:00.000,B DIVISION,Q,1,36,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,Q,1,22,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,Q,1,47,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,Q,1,82,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,Q,2,0,
2024-05-01T00:00:00.000,B DIVISION,Q,2,4,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,Q,2,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,Q,2,18,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,Q,2,8,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,Q,2,19,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,Q,2,44,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,R,1,0,
2024-05-01T00:00:00.000,B DIVISION,R,1,19,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,R,1,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,R,1,64,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,R,1,21,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,R,1,50,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,R,1,94,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,R,2,0,
2024-05-01T00:00:00.000,B DIVISION,R,2,7,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,R,2,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,R,2,6,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,R,2,5,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,R,2,15,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,R,2,24,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,S Fkln,1,0,
2024-05-01T00:00:00.000,B DIVISION,S Fkln,1,1,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,S Fkln,1,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,S Fkln,1,0,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,S Fkln,1,0,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,S Fkln,1,2,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,S Fkln,1,0,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,S Fkln,2,0,
2024-05-01T00:00:00.000,B DIVISION,S Fkln,2,0,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,S Fkln,2,0,External Factors
2024-05-01T00:00:00.000,B DIVISION,S Fkln,2,0,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,S Fkln,2,0,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,S Fkln,2,0,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,S Fkln,2,2,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,S Rock,1,0,
2024-05-01T00:00:00.000,B DIVISION,S Rock,1,0,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,S Rock,1,22,External Factors
2024-05-01T00:00:00.000,B DIVISION,S Rock,1,2,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,S Rock,1,1,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,S Rock,1,5,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,S Rock,1,6,Police & Medical
2024-05-01T00:00:00.000,B DIVISION,S Rock,2,0,
2024-05-01T00:00:00.000,B DIVISION,S Rock,2,1,Crew Availability
2024-05-01T00:00:00.000,B DIVISION,S Rock,2,4,External Factors
2024-05-01T00:00:00.000,B DIVISION,S Rock,2,2,Infrastructure & Equipment
2024-05-01T00:00:00.000,B DIVISION,S Rock,2,0,Operating Conditions
2024-05-01T00:00:00.000,B DIVISION,S Rock,2,0,Planned ROW Work
2024-05-01T00:00:00.000,B DIVISION,S Rock,2,0,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,1,1,0,
2024-06-01T00:00:00.000,A DIVISION,1,1,20,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,1,1,1,External Factors
2024-06-01T00:00:00.000,A DIVISION,1,1,61,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,1,1,63,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,1,1,54,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,1,1,84,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,1,2,0,
2024-06-01T00:00:00.000,A DIVISION,1,2,12,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,1,2,0,External Factors
2024-06-01T00:00:00.000,A DIVISION,1,2,13,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,1,2,21,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,1,2,10,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,1,2,26,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,2,1,0,
2024-06-01T00:00:00.000,A DIVISION,2,1,27,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,2,1,2,External Factors
2024-06-01T00:00:00.000,A DIVISION,2,1,68,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,2,1,91,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,2,1,48,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,2,1,75,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,2,2,0,
2024-06-01T00:00:00.000,A DIVISION,2,2,14,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,2,2,0,External Factors
2024-06-01T00:00:00.000,A DIVISION,2,2,21,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,2,2,103,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,2,2,26,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,2,2,37,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,3,1,0,
2024-06-01T00:00:00.000,A DIVISION,3,1,20,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,3,1,1,External Factors
2024-06-01T00:00:00.000,A DIVISION,3,1,27,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,3,1,73,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,3,1,12,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,3,1,33,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,3,2,0,
2024-06-01T00:00:00.000,A DIVISION,3,2,4,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,3,2,1,External Factors
2024-06-01T00:00:00.000,A DIVISION,3,2,15,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,3,2,34,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,3,2,22,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,3,2,25,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,4,1,0,
2024-06-01T00:00:00.000,A DIVISION,4,1,11,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,4,1,0,External Factors
2024-06-01T00:00:00.000,A DIVISION,4,1,50,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,4,1,65,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,4,1,35,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,4,1,56,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,4,2,0,
2024-06-01T00:00:00.000,A DIVISION,4,2,5,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,4,2,0,External Factors
2024-06-01T00:00:00.000,A DIVISION,4,2,15,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,4,2,47,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,4,2,22,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,4,2,26,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,5,1,0,
2024-06-01T00:00:00.000,A DIVISION,5,1,14,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,5,1,3,External Factors
2024-06-01T00:00:00.000,A DIVISION,5,1,41,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,5,1,66,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,5,1,12,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,5,1,56,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,5,2,0,
2024-06-01T00:00:00.000,A DIVISION,5,2,1,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,5,2,0,External Factors
2024-06-01T00:00:00.000,A DIVISION,5,2,3,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,5,2,42,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,5,2,6,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,5,2,13,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,6,1,0,
2024-06-01T00:00:00.000,A DIVISION,6,1,16,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,6,1,2,External Factors
2024-06-01T00:00:00.000,A DIVISION,6,1,59,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,6,1,147,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,6,1,55,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,6,1,121,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,6,2,0,
2024-06-01T00:00:00.000,A DIVISION,6,2,9,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,6,2,1,External Factors
2024-06-01T00:00:00.000,A DIVISION,6,2,19,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,6,2,53,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,6,2,27,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,6,2,29,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,7,1,0,
2024-06-01T00:00:00.000,A DIVISION,7,1,17,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,7,1,2,External Factors
2024-06-01T00:00:00.000,A DIVISION,7,1,45,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,7,1,5,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,7,1,16,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,7,1,36,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,7,2,0,
2024-06-01T00:00:00.000,A DIVISION,7,2,10,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,7,2,0,External Factors
2024-06-01T00:00:00.000,A DIVISION,7,2,9,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,7,2,7,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,7,2,10,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,7,2,14,Police & Medical
2024-06-01T00:00:00.000,A DIVISION,S 42nd,1,0,
2024-06-01T00:00:00.000,A DIVISION,S 42nd,1,0,Crew Availability
2024-06-01T00:00:00.000,A DIVISION,S 42nd,1,0,External Factors
2024-06-01T00:00:00.000,A DIVISION,S 42nd,1,1,Infrastructure & Equipment
2024-06-01T00:00:00.000,A DIVISION,S 42nd,1,0,Operating Conditions
2024-06-01T00:00:00.000,A DIVISION,S 42nd,1,0,Planned ROW Work
2024-06-01T00:00:00.000,A DIVISION,S 42nd,1,2,Police & Medical
2024-06-01T00:00:00.000,B DIVISION,A,1,0,
2024-06-01T00:00:00.000,B DIVISION,A,1,33,Crew Availability
2024-06-01T00:00:00.000,B DIVISION,A,1,39,External Factors
2024-06-01T00:00:00.000,B DIVISION,A,1,76,Infrastructure & Equipment
2024-06-01T00:00:00.000,B DIVISION,A,1,72,Operating Conditions
2024-06-01T00:00:00.000,B DIVISION,A,1,62,Planned ROW Work
2024-06-01T00:00:00.000,B DIVISION,A,1,81,Police & Medical
2024-06-01T00:00:00.000,B DIVISION,A,2,0,
2024-06-01T00:00:00.000,B DIVISION,A,2,16,Crew Availability
2024-06-01T00:00:00.000,B DIVISION,A,2,19,External Factors
2024-06-01T00:00:00.000,B DIVISION,A,2,45,Infrastructure & Equipment
2024-06-01T00:00:00.000,B DIVISION,A,2,24,Operating Conditions
2024-06-01T00:00:00.000,B DIVISION,A,2,41,Planned ROW Work
2024-06-01T00:00:00.000,B DIVISION,A,2,56,Police & Medical
2024-06-01T00:00:00.000,B DIVISION,B,1,0,
2024-06-01T00:00:00.000,B DIVISION,B,1,15,Crew Availability
2024-06-01T00:00:00.000,B DIVISION,B,1,1,External Factors
2024-06-01T00:00:00.000,B DIVISION,B,1,31,Infrastructure & Equipment
